SGB_ID,Genome_Name,Study,Sample_ID,Country,Westernized,Body_Site,Age_Category
15014,VogtmannE_2016__MMRS20257302ST-27-0-0__bin.40,VogtmannE_2016,MMRS20257302ST-27-0-0,USA,Yes,Stool,Adult
15015,BritoIL_2016__M1.65.ST__bin.64,BritoIL_2016,M1.65.ST,FJI,No,Stool,Adult
15015,BritoIL_2016__W1.1.ST__bin.11,BritoIL_2016,W1.1.ST,FJI,No,Stool,Newborn
15015,CM_madagascar__A89_01_1FE__bin.84,CM_madagascar,A89_01_1FE,MDG,No,Stool,Adult
15015,CM_madagascar__A89_02_1FE__bin.6,CM_madagascar,A89_02_1FE,MDG,No,Stool,Adult
15015,CosteaPI_2017__alien2-11-0-0__bin.12,CosteaPI_2017,alien2-11-0-0,DEU,Yes,Stool,Adult
15015,HMP_2012__SRS011084__bin.20,HMP_2012,SRS011084,USA,Yes,Stool,Adult
15015,HMP_2012__SRS021484__bin.6,HMP_2012,SRS021484,USA,Yes,Stool,Adult
15015,LiJ_2017__H1M512821__bin.60,LiJ_2017,H1M512821,CHN,Yes,Stool,Adult
15015,LiJ_2017__H1M5XX814__bin.7,LiJ_2017,H1M5XX814,CHN,Yes,Stool,Adult
15015,LiJ_2017__H2M615912__bin.16,LiJ_2017,H2M615912,CHN,Yes,Stool,Adult
15016,CM_madagascar__A94_02_1FE__bin.46,CM_madagascar,A94_02_1FE,MDG,No,Stool,Adult
15016,CosteaPI_2017__SID713A028-11-0-0__bin.45,CosteaPI_2017,SID713A028-11-0-0,KAZ,Yes,Stool,Adult
15016,CosteaPI_2017__SID713A084-11-0-0__bin.44,CosteaPI_2017,SID713A084-11-0-0,KAZ,Yes,Stool,Adult
15016,LiuW_2016__SRR3992958__bin.67,LiuW_2016,SRR3992958,MNG,No,Stool,Adult
15016,LiuW_2016__SRR3992961__bin.25,LiuW_2016,SRR3992961,MNG,No,Stool,Adult
15016,LiuW_2016__SRR3992978__bin.27,LiuW_2016,SRR3992978,MNG,Yes,Stool,Adult
15016,LiuW_2016__SRR3993034__bin.121,LiuW_2016,SRR3993034,MNG,No,Stool,Adult
15016,LiuW_2016__SRR3993041__bin.97,LiuW_2016,SRR3993041,MNG,No,Stool,Adult
15016,LiuW_2016__SRR3993055__bin.3,LiuW_2016,SRR3993055,MNG,No,Stool,Adult
15016,LiuW_2016__SRR3993061__bin.63,LiuW_2016,SRR3993061,MNG,No,Stool,Adult
15018,LeChatelierE_2013__MH0422__bin.6,LeChatelierE_2013,MH0422,DNK,Yes,Stool,Adult
15018,ZeeviD_2015__PNP_Main_451__bin.30,ZeeviD_2015,PNP_Main_451,ISR,Yes,Stool,Adult
15019,Bengtsson-PalmeJ_2015__TRAVELRES17__bin.65,Bengtsson-PalmeJ_2015,TRAVELRES17,SWE,Yes,Stool,Adult
15019,Bengtsson-PalmeJ_2015__TRAVELRES18__bin.57,Bengtsson-PalmeJ_2015,TRAVELRES18,SWE,Yes,Stool,Adult
15019,Bengtsson-PalmeJ_2015__TRAVELRES35__bin.31,Bengtsson-PalmeJ_2015,TRAVELRES35,SWE,Yes,Stool,Adult
15019,Bengtsson-PalmeJ_2015__TRAVELRES36__bin.16,Bengtsson-PalmeJ_2015,TRAVELRES36,SWE,Yes,Stool,Adult
15019,BritoIL_2016__W2.67.ST__bin.23,BritoIL_2016,W2.67.ST,FJI,No,Stool,Senior
15019,ChengpingW_2017__AS120raw__bin.32,ChengpingW_2017,AS120raw,CHN,Yes,Stool,Adult
15019,CM_madagascar__A89_01_1FE__bin.52,CM_madagascar,A89_01_1FE,MDG,No,Stool,Adult
15019,CosteaPI_2017__SID713A046-11-0-0__bin.8,CosteaPI_2017,SID713A046-11-0-0,KAZ,Yes,Stool,Adult
15019,CosteaPI_2017__SID713A076-11-90-0__bin.63,CosteaPI_2017,SID713A076-11-90-0,KAZ,Yes,Stool,Adult
15019,CosteaPI_2017__SID713B002-11-0-0__bin.39,CosteaPI_2017,SID713B002-11-0-0,KAZ,Yes,Stool,Adult
15021,Obregon-TitoAJ_2015__SM31__bin.20,Obregon-TitoAJ_2015,SM31,PER,No,Stool,Adult
15022,Bengtsson-PalmeJ_2015__TRAVELRES50__bin.36,Bengtsson-PalmeJ_2015,TRAVELRES50,SWE,Yes,Stool,Adult
15022,BritoIL_2016__W1.1.ST__bin.100,BritoIL_2016,W1.1.ST,FJI,No,Stool,Newborn
15022,BritoIL_2016__W1.33.ST__bin.8,BritoIL_2016,W1.33.ST,FJI,No,Stool,Adult
15022,BritoIL_2016__W1.41.ST__bin.34,BritoIL_2016,W1.41.ST,FJI,No,Stool,Adult
15022,CM_madagascar__A04_04_1FE__bin.7,CM_madagascar,A04_04_1FE,MDG,No,Stool,Adult
15022,CM_madagascar__A07_01_1FE__bin.19,CM_madagascar,A07_01_1FE,MDG,No,Stool,Adult
15022,CM_madagascar__A94_02_1FE__bin.30,CM_madagascar,A94_02_1FE,MDG,No,Stool,Adult
15022,CosteaPI_2017__SID713A026-11-0-0__bin.66,CosteaPI_2017,SID713A026-11-0-0,KAZ,Yes,Stool,Adult
15022,CosteaPI_2017__SID713A026-11-90-0__bin.56,CosteaPI_2017,SID713A026-11-90-0,KAZ,Yes,Stool,Adult
15022,CosteaPI_2017__SID713B041-11-0-0__bin.62,CosteaPI_2017,SID713B041-11-0-0,KAZ,Yes,Stool,Adult
15023,RampelliS_2015__H14__bin.55,RampelliS_2015,H14,TZA,No,Stool,Adult
15028,BritoIL_2016__W1.1.ST__bin.13,BritoIL_2016,W1.1.ST,FJI,No,Stool,Newborn
15028,BritoIL_2016__W1.13.ST__bin.62,BritoIL_2016,W1.13.ST,FJI,No,Stool,School age
15028,BritoIL_2016__W2.43.ST__bin.21,BritoIL_2016,W2.43.ST,FJI,No,Stool,Adult
15028,BritoIL_2016__W2.67.ST__bin.48,BritoIL_2016,W2.67.ST,FJI,No,Stool,Senior
15028,BritoIL_2016__WL.14.ST__bin.72,BritoIL_2016,WL.14.ST,FJI,No,Stool,School age
15028,CosteaPI_2017__pluto1-11-7-0__bin.43,CosteaPI_2017,pluto1-11-7-0,DEU,Yes,Stool,Adult
15028,CosteaPI_2017__SID713A005-11-90-0__bin.76,CosteaPI_2017,SID713A005-11-90-0,KAZ,Yes,Stool,Adult
15028,CosteaPI_2017__SID713A052-11-0-0__bin.94,CosteaPI_2017,SID713A052-11-0-0,KAZ,Yes,Stool,Adult
15028,CosteaPI_2017__SID713A052-11-90-0__bin.33,CosteaPI_2017,SID713A052-11-90-0,KAZ,Yes,Stool,Adult
15028,CosteaPI_2017__SID713A062-11-90-0__bin.59,CosteaPI_2017,SID713A062-11-90-0,KAZ,Yes,Stool,Adult
15029,BritoIL_2016__M2.3.ST__bin.5,BritoIL_2016,M2.3.ST,FJI,No,Stool,Child
15029,LiuW_2016__SRR3993020__bin.27,LiuW_2016,SRR3993020,MNG,Yes,Stool,Adult
15031,BackhedF_2015__SID128_M__bin.52,BackhedF_2015,SID128_M,SWE,Yes,Stool,Adult
15031,BackhedF_2015__SID172_M__bin.18,BackhedF_2015,SID172_M,SWE,Yes,Stool,Adult
15031,BackhedF_2015__SID229_M__bin.46,BackhedF_2015,SID229_M,SWE,Yes,Stool,Adult
15031,BackhedF_2015__SID268_M__bin.37,BackhedF_2015,SID268_M,SWE,Yes,Stool,Adult
15031,BackhedF_2015__SID383_M__bin.10,BackhedF_2015,SID383_M,SWE,Yes,Stool,Adult
15031,BackhedF_2015__SID532_M__bin.4,BackhedF_2015,SID532_M,SWE,Yes,Stool,Adult
15031,BackhedF_2015__SID549_M__bin.32,BackhedF_2015,SID549_M,SWE,Yes,Stool,Adult
15031,BackhedF_2015__SID633_B__bin.12,BackhedF_2015,SID633_B,SWE,Yes,Stool,Newborn
15031,BackhedF_2015__SID633_M__bin.3,BackhedF_2015,SID633_M,SWE,Yes,Stool,Adult
15031,BackhedF_2015__SID82_M__bin.16,BackhedF_2015,SID82_M,SWE,Yes,Stool,Adult
15033,LiJ_2017__H3M517925__bin.38,LiJ_2017,H3M517925,CHN,Yes,Stool,Adult
15035,BritoIL_2016__M1.15.ST__bin.23,BritoIL_2016,M1.15.ST,FJI,No,Stool,School age
15035,BritoIL_2016__M1.22.ST__bin.76,BritoIL_2016,M1.22.ST,FJI,No,Stool,Adult
15035,BritoIL_2016__M1.3.ST__bin.76,BritoIL_2016,M1.3.ST,FJI,No,Stool,Child
15035,BritoIL_2016__M1.48.ST__bin.38,BritoIL_2016,M1.48.ST,FJI,No,Stool,Adult
15035,BritoIL_2016__M1.52.ST__bin.16,BritoIL_2016,M1.52.ST,FJI,No,Stool,Adult
15035,BritoIL_2016__M1.59.ST__bin.30,BritoIL_2016,M1.59.ST,FJI,No,Stool,Adult
15035,BritoIL_2016__M2.46.ST__bin.81,BritoIL_2016,M2.46.ST,FJI,No,Stool,Adult
15035,BritoIL_2016__W1.1.ST__bin.115,BritoIL_2016,W1.1.ST,FJI,No,Stool,Newborn
15035,BritoIL_2016__W1.33.ST__bin.49,BritoIL_2016,W1.33.ST,FJI,No,Stool,Adult
15035,BritoIL_2016__W1.41.ST__bin.35,BritoIL_2016,W1.41.ST,FJI,No,Stool,Adult
15036,KarlssonFH_2013__S587__bin.30,KarlssonFH_2013,S587,SWE,Yes,Stool,Senior
15043,XieH_2016__YSZC12003_35523__bin.61,XieH_2016,YSZC12003_35523,GBR,Yes,Stool,Adult
15062,BritoIL_2016__M1.29.ST__bin.57,BritoIL_2016,M1.29.ST,FJI,No,Stool,Adult
15380,CosteaPI_2017__SID713B072-11-0-0__bin.20,CosteaPI_2017,SID713B072-11-0-0,KAZ,Yes,Stool,Adult
15380,Obregon-TitoAJ_2015__SM32__bin.35,Obregon-TitoAJ_2015,SM32,PER,No,Stool,Adult
15385,Bengtsson-PalmeJ_2015__TRAVELRES39__bin.13,Bengtsson-PalmeJ_2015,TRAVELRES39,SWE,Yes,Stool,Adult
15385,Bengtsson-PalmeJ_2015__TRAVELRES5__bin.10,Bengtsson-PalmeJ_2015,TRAVELRES5,SWE,Yes,Stool,Adult
15385,Bengtsson-PalmeJ_2015__TRAVELRES6__bin.4,Bengtsson-PalmeJ_2015,TRAVELRES6,SWE,Yes,Stool,Adult
15385,CosteaPI_2017__SID713A004-11-0-0__bin.5,CosteaPI_2017,SID713A004-11-0-0,KAZ,Yes,Stool,Adult
15385,CosteaPI_2017__SID713A051-11-0-0__bin.109,CosteaPI_2017,SID713A051-11-0-0,KAZ,Yes,Stool,Adult
15385,FengQ_2015__SID31872__bin.14,FengQ_2015,SID31872,AUT,Yes,Stool,Adult
15385,FengQ_2015__SID31881__bin.29,FengQ_2015,SID31881,AUT,Yes,Stool,Adult
15385,FengQ_2015__SID530185__bin.3,FengQ_2015,SID530185,AUT,Yes,Stool,Adult
15385,HeQ_2017__SZAXPI029573-88__bin.60,HeQ_2017,SZAXPI029573-88,CHN,Yes,Stool,Adult
15385,LeChatelierE_2013__MH0197__bin.17,LeChatelierE_2013,MH0197,DNK,Yes,Stool,Adult
15399,LiJ_2014__MH0262__bin.51,LiJ_2014,MH0262,DNK,Yes,Stool,Adult
14934,Bengtsson-PalmeJ_2015__TRAVELRES27__bin.3,Bengtsson-PalmeJ_2015,TRAVELRES27,SWE,Yes,Stool,Adult
14972,FengQ_2015__SID530258__bin.52,FengQ_2015,SID530258,AUT,Yes,Stool,Adult
15041,Bengtsson-PalmeJ_2015__TRAVELRES39__bin.58,Bengtsson-PalmeJ_2015,TRAVELRES39,SWE,Yes,Stool,Adult
15041,CosteaPI_2017__alien3-11-0-0__bin.61,CosteaPI_2017,alien3-11-0-0,DEU,Yes,Stool,Adult
15041,FengQ_2015__SID31188__bin.73,FengQ_2015,SID31188,AUT,Yes,Stool,Adult
15041,FengQ_2015__SID31879__bin.21,FengQ_2015,SID31879,AUT,Yes,Stool,Senior
15041,FengQ_2015__SID31884__bin.15,FengQ_2015,SID31884,AUT,Yes,Stool,Adult
15041,FengQ_2015__SID530177__bin.8,FengQ_2015,SID530177,AUT,Yes,Stool,Senior
15041,FengQ_2015__SID530705__bin.5,FengQ_2015,SID530705,AUT,Yes,Stool,Senior
15041,KarlssonFH_2013__S263__bin.7,KarlssonFH_2013,S263,SWE,Yes,Stool,Senior
15041,XieH_2016__YSZC12003_35541__bin.76,XieH_2016,YSZC12003_35541,GBR,Yes,Stool,Adult
15041,XieH_2016__YSZC12003_35636__bin.60,XieH_2016,YSZC12003_35636,GBR,Yes,Stool,Senior
15042,CosteaPI_2017__SID713A074-11-90-0__bin.42,CosteaPI_2017,SID713A074-11-90-0,KAZ,Yes,Stool,Adult
15042,KarlssonFH_2013__S640__bin.21,KarlssonFH_2013,S640,SWE,Yes,Stool,Senior
15042,LiSS_2016__FAT_008-22-84-0__bin.1,LiSS_2016,FAT_008-22-84-0,NLD,Yes,Stool,Adult
15042,VogtmannE_2016__MMRS66868025ST-27-0-0__bin.23,VogtmannE_2016,MMRS66868025ST-27-0-0,USA,Yes,Stool,Adult
15042,XieH_2016__YSZC12003_35741__bin.37,XieH_2016,YSZC12003_35741,GBR,Yes,Stool,Adult
15042,XieH_2016__YSZC12003_37316__bin.117,XieH_2016,YSZC12003_37316,GBR,Yes,Stool,Senior
15047,FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.43,FerrettiP_2018,CA_C10032MS2544FE_t0M15,ITA,Yes,Stool,Adult
15082,WenC_2017__RA069__bin.1,WenC_2017,RA069,CHN,Yes,Stool,Adult
15082,XieH_2016__YSZC12003_36702__bin.40,XieH_2016,YSZC12003_36702,GBR,Yes,Stool,Adult
15089,AsnicarF_2017__MV_FEM3_t1Q14__bin.24,AsnicarF_2017,MV_FEM3_t1Q14,ITA,Yes,Stool,Adult
15089,BackhedF_2015__SID341_M__bin.42,BackhedF_2015,SID341_M,SWE,Yes,Stool,Adult
15089,BackhedF_2015__SID345_M__bin.56,BackhedF_2015,SID345_M,SWE,Yes,Stool,Adult
15089,BackhedF_2015__SID367_M__bin.23,BackhedF_2015,SID367_M,SWE,Yes,Stool,Adult
15089,BackhedF_2015__SID615_12M__bin.11,BackhedF_2015,SID615_12M,SWE,Yes,Stool,Child
15089,Bengtsson-PalmeJ_2015__TRAVELRES19__bin.85,Bengtsson-PalmeJ_2015,TRAVELRES19,SWE,Yes,Stool,Adult
15089,Bengtsson-PalmeJ_2015__TRAVELRES22__bin.23,Bengtsson-PalmeJ_2015,TRAVELRES22,SWE,Yes,Stool,Adult
15089,Bengtsson-PalmeJ_2015__TRAVELRES29__bin.74,Bengtsson-PalmeJ_2015,TRAVELRES29,SWE,Yes,Stool,Adult
15089,Bengtsson-PalmeJ_2015__TRAVELRES37__bin.41,Bengtsson-PalmeJ_2015,TRAVELRES37,SWE,Yes,Stool,Adult
15089,Bengtsson-PalmeJ_2015__TRAVELRES38__bin.12,Bengtsson-PalmeJ_2015,TRAVELRES38,SWE,Yes,Stool,Adult
15119,BritoIL_2016__M1.44.ST__bin.89,BritoIL_2016,M1.44.ST,FJI,No,Stool,Adult
15119,BritoIL_2016__M2.44.ST__bin.59,BritoIL_2016,M2.44.ST,FJI,No,Stool,Adult
15119,BritoIL_2016__W2.44.ST__bin.30,BritoIL_2016,W2.44.ST,FJI,No,Stool,Adult
15119,CM_madagascar__A04_04_1FE__bin.37,CM_madagascar,A04_04_1FE,MDG,No,Stool,Adult
15119,CM_madagascar__V30_01_1FE__bin.12,CM_madagascar,V30_01_1FE,MDG,No,Stool,Senior
15119,FengQ_2015__SID31009__bin.10,FengQ_2015,SID31009,AUT,Yes,Stool,Senior
15119,FengQ_2015__SID31160__bin.9,FengQ_2015,SID31160,AUT,Yes,Stool,Senior
15119,FengQ_2015__SID31188__bin.16,FengQ_2015,SID31188,AUT,Yes,Stool,Adult
15119,FengQ_2015__SID31256__bin.66,FengQ_2015,SID31256,AUT,Yes,Stool,Senior
15119,FengQ_2015__SID31276__bin.49,FengQ_2015,SID31276,AUT,Yes,Stool,Senior
15120,BackhedF_2015__SID18_M__bin.47,BackhedF_2015,SID18_M,SWE,Yes,Stool,Adult
15120,BackhedF_2015__SID345_M__bin.12,BackhedF_2015,SID345_M,SWE,Yes,Stool,Adult
15120,BackhedF_2015__SID377_M__bin.50,BackhedF_2015,SID377_M,SWE,Yes,Stool,Adult
15120,FengQ_2015__SID31021__bin.39,FengQ_2015,SID31021,AUT,Yes,Stool,Adult
15120,FengQ_2015__SID31030__bin.51,FengQ_2015,SID31030,AUT,Yes,Stool,Senior
15120,FengQ_2015__SID31129__bin.45,FengQ_2015,SID31129,AUT,Yes,Stool,Senior
15120,FengQ_2015__SID31137__bin.49,FengQ_2015,SID31137,AUT,Yes,Stool,Senior
15120,FengQ_2015__SID31233__bin.56,FengQ_2015,SID31233,AUT,Yes,Stool,Adult
15120,FengQ_2015__SID31236__bin.68,FengQ_2015,SID31236,AUT,Yes,Stool,Adult
15120,FengQ_2015__SID31237__bin.66,FengQ_2015,SID31237,AUT,Yes,Stool,Senior
15121,CM_cf__CF_FIFC001SS_t6M17__bin.13,CM_cf,CF_FIFC001SS_t6M17,ITA,Yes,Airways,Adult
15121,FengQ_2015__SID31549__bin.37,FengQ_2015,SID31549,AUT,Yes,Stool,Senior
15121,FengQ_2015__SID31723__bin.18,FengQ_2015,SID31723,AUT,Yes,Stool,Senior
15121,FengQ_2015__SID31749__bin.26,FengQ_2015,SID31749,AUT,Yes,Stool,Senior
15121,FengQ_2015__SID31766__bin.42,FengQ_2015,SID31766,AUT,Yes,Stool,Senior
15121,FengQ_2015__SID31871__bin.16,FengQ_2015,SID31871,AUT,Yes,Stool,Senior
15121,FengQ_2015__SID31884__bin.20,FengQ_2015,SID31884,AUT,Yes,Stool,Adult
15121,FengQ_2015__SID530163__bin.12,FengQ_2015,SID530163,AUT,Yes,Stool,Adult
15121,FengQ_2015__SID530215__bin.26,FengQ_2015,SID530215,AUT,Yes,Stool,Adult
15121,FengQ_2015__SID530295__bin.20,FengQ_2015,SID530295,AUT,Yes,Stool,Senior
15122,CosteaPI_2017__SID713B063-11-90-0__bin.22,CosteaPI_2017,SID713B063-11-90-0,KAZ,Yes,Stool,Adult
15169,Obregon-TitoAJ_2015__SM32__bin.33,Obregon-TitoAJ_2015,SM32,PER,No,Stool,Adult
15169,XieH_2016__YSZC12003_37315__bin.104,XieH_2016,YSZC12003_37315,GBR,Yes,Stool,Senior
15170,LeChatelierE_2013__MH0412__bin.63,LeChatelierE_2013,MH0412,DNK,Yes,Stool,Adult
15170,RampelliS_2015__H22__bin.7,RampelliS_2015,H22,TZA,No,Stool,Adult
15170,RampelliS_2015__H25__bin.11,RampelliS_2015,H25,TZA,No,Stool,Adult
15170,RampelliS_2015__H26__bin.1,RampelliS_2015,H26,TZA,No,Stool,Adult
15171,Bengtsson-PalmeJ_2015__TRAVELRES4__bin.125,Bengtsson-PalmeJ_2015,TRAVELRES4,SWE,Yes,Stool,Adult
15171,Obregon-TitoAJ_2015__SM33__bin.27,Obregon-TitoAJ_2015,SM33,PER,No,Stool,Child
15171,RampelliS_2015__H21__bin.21,RampelliS_2015,H21,TZA,No,Stool,Adult
15171,RampelliS_2015__H24__bin.81,RampelliS_2015,H24,TZA,No,Stool,Adult
15171,XieH_2016__YSZC12003_35391__bin.2,XieH_2016,YSZC12003_35391,GBR,Yes,Stool,Adult
15171,ZeeviD_2015__PNP_Main_131__bin.29,ZeeviD_2015,PNP_Main_131,ISR,Yes,Stool,Adult
15171,ZeeviD_2015__PNP_Main_632__bin.23,ZeeviD_2015,PNP_Main_632,ISR,Yes,Stool,Adult
15172,BackhedF_2015__SID133_M__bin.53,BackhedF_2015,SID133_M,SWE,Yes,Stool,Adult
15172,CosteaPI_2017__SID713A087-11-0-0__bin.51,CosteaPI_2017,SID713A087-11-0-0,KAZ,Yes,Stool,Adult
15172,FengQ_2015__SID31223__bin.25,FengQ_2015,SID31223,AUT,Yes,Stool,Adult
15172,FerrettiP_2018__CA_C10009MS2134FE_t0M15__bin.20,FerrettiP_2018,CA_C10009MS2134FE_t0M15,ITA,Yes,Stool,Adult
15172,KarlssonFH_2013__S195__bin.8,KarlssonFH_2013,S195,SWE,Yes,Stool,Senior
15172,LeChatelierE_2013__MH0009__bin.33,LeChatelierE_2013,MH0009,DNK,Yes,Stool,Adult
15172,LeChatelierE_2013__MH0313__bin.71,LeChatelierE_2013,MH0313,DNK,Yes,Stool,Adult
15172,LeChatelierE_2013__MH0422__bin.90,LeChatelierE_2013,MH0422,DNK,Yes,Stool,Adult
15172,LiJ_2014__MH0367__bin.73,LiJ_2014,MH0367,DNK,Yes,Stool,Adult
15172,LiJ_2014__MH0381__bin.36,LiJ_2014,MH0381,DNK,Yes,Stool,Adult
15197,FengQ_2015__SID31160__bin.54,FengQ_2015,SID31160,AUT,Yes,Stool,Senior
15197,VogtmannE_2016__MMRS21365932ST-27-0-0__bin.21,VogtmannE_2016,MMRS21365932ST-27-0-0,USA,Yes,Stool,Adult
15197,XieH_2016__YSZC12003_35549__bin.41,XieH_2016,YSZC12003_35549,GBR,Yes,Stool,Senior
15197,ZeeviD_2015__PNP_Main_4__bin.36,ZeeviD_2015,PNP_Main_4,ISR,Yes,Stool,Adult
15198,BackhedF_2015__SID587_M__bin.55,BackhedF_2015,SID587_M,SWE,Yes,Stool,Adult
15198,Bengtsson-PalmeJ_2015__TRAVELRES10__bin.86,Bengtsson-PalmeJ_2015,TRAVELRES10,SWE,Yes,Stool,Adult
15198,Bengtsson-PalmeJ_2015__TRAVELRES11__bin.32,Bengtsson-PalmeJ_2015,TRAVELRES11,SWE,Yes,Stool,Adult
15198,Bengtsson-PalmeJ_2015__TRAVELRES30__bin.96,Bengtsson-PalmeJ_2015,TRAVELRES30,SWE,Yes,Stool,Adult
15198,Bengtsson-PalmeJ_2015__TRAVELRES45__bin.66,Bengtsson-PalmeJ_2015,TRAVELRES45,SWE,Yes,Stool,Adult
15198,Bengtsson-PalmeJ_2015__TRAVELRES46__bin.21,Bengtsson-PalmeJ_2015,TRAVELRES46,SWE,Yes,Stool,Adult
15198,Bengtsson-PalmeJ_2015__TRAVELRES49__bin.39,Bengtsson-PalmeJ_2015,TRAVELRES49,SWE,Yes,Stool,Adult
15198,Bengtsson-PalmeJ_2015__TRAVELRES50__bin.121,Bengtsson-PalmeJ_2015,TRAVELRES50,SWE,Yes,Stool,Adult
15198,Bengtsson-PalmeJ_2015__TRAVELRES9__bin.71,Bengtsson-PalmeJ_2015,TRAVELRES9,SWE,Yes,Stool,Adult
15198,BritoIL_2016__M2.46.ST__bin.99,BritoIL_2016,M2.46.ST,FJI,No,Stool,Adult
15199,LiuW_2016__SRR3992961__bin.132,LiuW_2016,SRR3992961,MNG,No,Stool,Adult
15173,FengQ_2015__SID530295__bin.93,FengQ_2015,SID530295,AUT,Yes,Stool,Senior
15173,ZeeviD_2015__PNP_Main_178__bin.54,ZeeviD_2015,PNP_Main_178,ISR,Yes,Stool,Adult
15174,HMP_2012__SRS013687__bin.38,HMP_2012,SRS013687,USA,Yes,Stool,Adult
15175,FengQ_2015__SID530028__bin.25,FengQ_2015,SID530028,AUT,Yes,Stool,Senior
15176,Bengtsson-PalmeJ_2015__TRAVELRES17__bin.36,Bengtsson-PalmeJ_2015,TRAVELRES17,SWE,Yes,Stool,Adult
15176,Bengtsson-PalmeJ_2015__TRAVELRES18__bin.42,Bengtsson-PalmeJ_2015,TRAVELRES18,SWE,Yes,Stool,Adult
15176,QinJ_2012__CON-041__bin.16,QinJ_2012,CON-041,CHN,Yes,Stool,Adult
15177,CosteaPI_2017__SID713A051-11-90-0__bin.1,CosteaPI_2017,SID713A051-11-90-0,KAZ,Yes,Stool,Adult
15177,LiuW_2016__SRR3992961__bin.110,LiuW_2016,SRR3992961,MNG,No,Stool,Adult
15177,LiuW_2016__SRR3992981__bin.21,LiuW_2016,SRR3992981,MNG,Yes,Stool,Adult
15177,LiuW_2016__SRR3993059__bin.88,LiuW_2016,SRR3993059,MNG,No,Stool,Adult
15177,RampelliS_2015__H18__bin.9,RampelliS_2015,H18,TZA,No,Stool,School age
15177,RaymondF_2016__P2E0__bin.50,RaymondF_2016,P2E0,CAN,Yes,Stool,Adult
15177,RaymondF_2016__P2E7__bin.68,RaymondF_2016,P2E7,CAN,Yes,Stool,Adult
15177,VogtmannE_2016__MMRS65862658ST-27-0-0__bin.75,VogtmannE_2016,MMRS65862658ST-27-0-0,USA,Yes,Stool,Senior
15177,XieH_2016__YSZC12003_37255__bin.13,XieH_2016,YSZC12003_37255,GBR,Yes,Stool,Senior
15178,RampelliS_2015__H17__bin.5,RampelliS_2015,H17,TZA,No,Stool,Adult
15179,CosteaPI_2017__mickey1-11-0-0__bin.28,CosteaPI_2017,mickey1-11-0-0,DEU,Yes,Stool,Adult
15179,CosteaPI_2017__mickey1-11-30-0__bin.4,CosteaPI_2017,mickey1-11-30-0,DEU,Yes,Stool,Adult
15179,CosteaPI_2017__SID713B051-11-0-0__bin.73,CosteaPI_2017,SID713B051-11-0-0,KAZ,Yes,Stool,Adult
15179,CosteaPI_2017__SID713B051-11-90-0__bin.68,CosteaPI_2017,SID713B051-11-90-0,KAZ,Yes,Stool,Adult
15179,FengQ_2015__SID31223__bin.58,FengQ_2015,SID31223,AUT,Yes,Stool,Adult
15179,KarlssonFH_2013__S126__bin.3,KarlssonFH_2013,S126,DEU,Yes,Stool,Senior
15179,LeChatelierE_2013__MH0079__bin.19,LeChatelierE_2013,MH0079,DNK,Yes,Stool,Adult
15179,LeChatelierE_2013__MH0132__bin.8,LeChatelierE_2013,MH0132,DNK,Yes,Stool,Adult
15179,LeChatelierE_2013__MH0189__bin.85,LeChatelierE_2013,MH0189,DNK,Yes,Stool,Adult
15179,LeChatelierE_2013__MH0224__bin.40,LeChatelierE_2013,MH0224,DNK,Yes,Stool,Adult
15180,BackhedF_2015__SID180_M__bin.4,BackhedF_2015,SID180_M,SWE,Yes,Stool,Adult
15180,BackhedF_2015__SID338_M__bin.36,BackhedF_2015,SID338_M,SWE,Yes,Stool,Adult
15180,BackhedF_2015__SID544_M__bin.41,BackhedF_2015,SID544_M,SWE,Yes,Stool,Adult
15180,Bengtsson-PalmeJ_2015__TRAVELRES1__bin.32,Bengtsson-PalmeJ_2015,TRAVELRES1,SWE,Yes,Stool,Adult
15180,Bengtsson-PalmeJ_2015__TRAVELRES10__bin.5,Bengtsson-PalmeJ_2015,TRAVELRES10,SWE,Yes,Stool,Adult
15180,Bengtsson-PalmeJ_2015__TRAVELRES11__bin.10,Bengtsson-PalmeJ_2015,TRAVELRES11,SWE,Yes,Stool,Adult
15180,Bengtsson-PalmeJ_2015__TRAVELRES2__bin.124,Bengtsson-PalmeJ_2015,TRAVELRES2,SWE,Yes,Stool,Adult
15180,Bengtsson-PalmeJ_2015__TRAVELRES25__bin.91,Bengtsson-PalmeJ_2015,TRAVELRES25,SWE,Yes,Stool,Adult
15180,Bengtsson-PalmeJ_2015__TRAVELRES27__bin.110,Bengtsson-PalmeJ_2015,TRAVELRES27,SWE,Yes,Stool,Adult
15180,Bengtsson-PalmeJ_2015__TRAVELRES28__bin.98,Bengtsson-PalmeJ_2015,TRAVELRES28,SWE,Yes,Stool,Adult
15181,LeChatelierE_2013__MH0148__bin.42,LeChatelierE_2013,MH0148,DNK,Yes,Stool,Adult
15195,Bengtsson-PalmeJ_2015__TRAVELRES17__bin.79,Bengtsson-PalmeJ_2015,TRAVELRES17,SWE,Yes,Stool,Adult
15195,Bengtsson-PalmeJ_2015__TRAVELRES18__bin.153,Bengtsson-PalmeJ_2015,TRAVELRES18,SWE,Yes,Stool,Adult
15195,LeChatelierE_2013__MH0415__bin.12,LeChatelierE_2013,MH0415,DNK,Yes,Stool,Adult
